id_veiculo,valor_fipe,tipo_veiculo
39220,36260.83,Moto
39221,49196.31,Moto
39222,35979.27,Passeio
39223,63049.08,Moto
39224,73047.75,Utilitário
39225,37323.57,Utilitário
39226,49532.49,Moto
39227,63761.92,Passeio
39228,50363.17,Utilitário
39229,58422.58,Utilitário
39230,50774.09,Utilitário
39231,34147.94,Passeio
39232,51783.88,Utilitário
39233,66909.25,Utilitário
39234,54714.38,Passeio
39235,74355.11,Utilitário
39236,23427.44,Utilitário
39237,55685.71,Moto
39238,40279.88,Utilitário
39239,36865.53,Passeio
39240,70016.28,Passeio
39241,46174.93,Moto
39242,44726.82,Passeio
39243,55153.64,Moto
39244,17712.22,Passeio
39245,70322.99,Moto
39246,78566.45,Moto
39247,63726.7,Passeio
39248,56179.85,Moto
39249,46751.37,Moto
39250,33871.82,Utilitário
39251,67910.96,Moto
39252,63745.12,Moto
39253,56751.74,Passeio
39254,55004.43,Passeio
39255,54508.89,Utilitário
39256,42110.95,Passeio
39257,87517.53,Utilitário
39258,45715.65,Moto
39259,43599.44,Utilitário
39260,66809.09,Utilitário
39261,49561.91,Moto
39262,49715.08,Passeio
39263,71218.54,Moto
39264,60179.23,Passeio
39265,60941.28,Utilitário
39266,28734.34,Moto
39267,56008.1,Utilitário
39268,34915.88,Moto
39269,43175.09,Passeio
39270,52634.62,Moto
39271,49456.85,Moto
39272,59813.27,Passeio
39273,61560.49,Utilitário
39274,62684.51,Moto
39275,29836.99,Utilitário
39276,85439.87,Passeio
39277,49631.32,Utilitário
39278,68194.0,Utilitário
39279,15000.0,Passeio
39280,46020.07,Moto
39281,28089.77,Utilitário
39282,37079.52,Utilitário
39283,50758.34,Passeio
39284,44978.76,Moto
39285,69710.26,Utilitário
39286,76534.88,Moto
39287,35497.49,Utilitário
39288,42683.52,Moto
39289,34533.68,Moto
39290,67338.5,Utilitário
39291,52385.65,Passeio
39292,50484.97,Utilitário
39293,54687.0,Utilitário
39294,45332.44,Moto
39295,37152.95,Moto
39296,50765.82,Utilitário
39297,45994.87,Moto
39298,55205.36,Passeio
39299,25520.32,Utilitário
39300,52795.38,Passeio
39301,39661.31,Moto
39302,52269.57,Moto
39303,63576.34,Passeio
39304,41656.28,Utilitário
39305,67950.81,Utilitário
39306,23888.56,Passeio
39307,73157.43,Passeio
39308,68577.41,Utilitário
39309,36701.16,Utilitário
39310,36826.62,Moto
39311,27575.66,Moto
39312,63820.68,Utilitário
39313,45043.84,Passeio
39314,43943.45,Utilitário
39315,33157.78,Moto
39316,77179.61,Passeio
39317,35408.59,Passeio
39318,50362.49,Moto
39319,53239.55,Moto
39320,44019.93,Passeio
39321,40986.64,Passeio
39322,44461.08,Passeio
39323,58480.0,Moto
39324,44794.14,Moto
39325,74383.19,Passeio
39326,38344.42,Utilitário
39327,61311.6,Passeio
39328,23654.02,Passeio
39329,38346.12,Passeio
39330,37755.62,Moto
39331,33441.3,Passeio
39332,54252.09,Passeio
39333,48347.19,Passeio
39334,15817.58,Moto
39335,79933.03,Utilitário
39336,52640.24,Utilitário
39337,50017.66,Moto
39338,69651.78,Moto
39339,64832.91,Passeio
39340,45527.4,Passeio
39341,20712.3,Utilitário
39342,58465.78,Utilitário
39343,35557.31,Passeio
39344,68588.97,Moto
39345,38357.55,Moto
39346,43222.0,Moto
39347,29852.28,Utilitário
39348,31065.57,Utilitário
39349,48363.87,Moto
39350,46966.11,Passeio
39351,42861.76,Passeio
39352,80795.17,Moto
39353,59054.7,Utilitário
39354,50153.65,Passeio
39355,15000.0,Moto
39356,62386.52,Utilitário
39357,94918.04,Moto
39358,47180.75,Utilitário
39359,37842.31,Utilitário
39360,52449.87,Passeio
39361,28528.87,Utilitário
39362,56930.91,Moto
39363,72503.28,Utilitário
39364,39936.03,Passeio
39365,40420.39,Utilitário
39366,48804.56,Moto
39367,42481.71,Moto
39368,27315.24,Moto
39369,44221.43,Utilitário
39370,41194.86,Utilitário
39371,70498.32,Passeio
39372,67330.62,Utilitário
39373,70959.69,Passeio
39374,62025.88,Moto
39375,53086.74,Passeio
39376,36883.88,Utilitário
39377,69891.73,Moto
39378,55216.84,Passeio
39379,31279.54,Moto
39380,36291.98,Moto
39381,31043.82,Passeio
39382,19219.57,Utilitário
39383,55827.83,Moto
39384,31431.87,Passeio
39385,38660.82,Moto
39386,50582.59,Utilitário
39387,47181.61,Passeio
39388,39298.37,Passeio
39389,72783.94,Utilitário
39390,27100.18,Passeio
39391,27749.51,Moto
39392,56867.66,Utilitário
39393,40608.01,Utilitário
39394,40021.28,Utilitário
39395,33814.46,Moto
39396,55073.02,Passeio
39397,53384.48,Passeio
39398,51786.85,Utilitário
39399,41255.65,Moto
39400,38734.56,Moto
39401,47553.59,Moto
39402,64498.1,Utilitário
39403,73522.39,Passeio
39404,66670.33,Moto
39405,57586.06,Passeio
39406,64732.64,Moto
39407,32270.96,Moto
39408,39293.45,Utilitário
39409,57865.98,Utilitário
39410,48227.59,Utilitário
39411,55062.6,Passeio
39412,64691.98,Utilitário
39413,62360.42,Utilitário
39414,33635.55,Moto
39415,50177.66,Utilitário
39416,36187.66,Passeio
39417,38340.23,Utilitário
39418,24336.96,Passeio
39419,52004.01,Utilitário
39420,23228.38,Utilitário
39421,55912.0,Moto
39422,70376.71,Utilitário
39423,57955.04,Utilitário
39424,50778.33,Utilitário
39425,73016.72,Utilitário
39426,54911.69,Utilitário
39427,37058.85,Utilitário
39428,51876.6,Utilitário
39429,79395.37,Moto
39430,33610.42,Passeio
39431,29298.14,Passeio
39432,59223.63,Utilitário
39433,46639.2,Passeio
39434,42019.97,Passeio
39435,31112.31,Moto
39436,20748.32,Passeio
39437,28153.55,Utilitário
39438,74223.88,Moto
39439,49866.89,Moto
39440,20564.53,Moto
39441,67761.29,Moto
39442,68522.51,Moto
39443,68438.51,Utilitário
39444,43662.03,Utilitário
39445,45967.84,Utilitário
39446,52064.42,Moto
39447,71015.7,Moto
39448,41676.48,Moto
39449,38683.8,Passeio
39450,60435.15,Utilitário
39451,68138.82,Passeio
39452,49208.14,Moto
39453,60056.6,Passeio
39454,51686.7,Passeio
39455,46231.33,Utilitário
39456,37560.83,Utilitário
39457,32692.1,Utilitário
39458,40778.51,Moto
39459,35359.11,Passeio
39460,54252.24,Passeio
39461,68263.19,Utilitário
39462,53060.14,Passeio
39463,36189.45,Passeio
39464,62830.66,Moto
39465,54453.22,Passeio
39466,57422.39,Utilitário
39467,42209.48,Utilitário
39468,67000.65,Passeio
39469,66923.99,Utilitário
39470,47238.99,Utilitário
39471,60776.78,Passeio
39472,66522.34,Passeio
39473,43019.42,Passeio
39474,48781.42,Utilitário
39475,51196.87,Moto
39476,33532.7,Moto
39477,56624.94,Passeio
39478,65337.84,Utilitário
39479,47841.71,Utilitário
39480,55097.75,Passeio
39481,70978.71,Moto
39482,43922.72,Passeio
39483,55403.97,Utilitário
39484,41452.82,Utilitário
39485,41043.41,Moto
39486,55128.4,Passeio
39487,53620.54,Moto
39488,58326.05,Moto
39489,51142.38,Passeio
39490,56977.14,Utilitário
39491,74982.78,Moto
39492,65898.66,Passeio
39493,55075.73,Moto
39494,57573.6,Utilitário
39495,45516.47,Utilitário
39496,47612.16,Passeio
39497,57386.91,Utilitário
39498,51314.75,Passeio
39499,61895.28,Passeio
39500,69006.1,Passeio
39501,48473.51,Utilitário
39502,19861.75,Passeio
39503,80512.83,Passeio
39504,40212.58,Moto
39505,52927.43,Utilitário
39506,60912.38,Passeio
39507,71134.6,Moto
39508,77090.51,Passeio
39509,44541.9,Moto
39510,67845.35,Moto
39511,52969.7,Moto
39512,91148.06,Utilitário
39513,66506.67,Passeio
39514,47337.89,Utilitário
39515,38103.91,Utilitário
39516,15000.0,Moto
39517,60120.14,Moto
39518,65126.73,Passeio
39519,61181.91,Moto
39520,15000.0,Utilitário
39521,31129.84,Passeio
39522,57212.35,Utilitário
39523,76782.86,Utilitário
39524,49166.69,Moto
39525,66372.77,Utilitário
39526,34483.9,Moto
39527,53106.92,Utilitário
39528,45880.1,Moto
39529,67813.84,Passeio
39530,41902.46,Moto
39531,75155.19,Moto
39532,45384.31,Moto
39533,33952.06,Moto
39534,34455.39,Utilitário
39535,40663.59,Passeio
39536,55558.51,Passeio
39537,40850.3,Passeio
39538,37692.84,Utilitário
39539,63347.12,Moto
39540,15000.0,Utilitário
39541,43551.78,Moto
39542,29986.43,Utilitário
39543,36971.68,Moto
39544,53656.25,Passeio
39545,46921.51,Passeio
39546,45566.51,Passeio
39547,67842.63,Passeio
39548,49795.73,Passeio
39549,77090.85,Passeio
39550,60682.88,Utilitário
39551,35499.35,Passeio
39552,79011.38,Moto
39553,54171.58,Passeio
39554,78076.22,Passeio
39555,46008.57,Moto
39556,54083.48,Passeio
39557,56481.71,Utilitário
39558,47478.29,Utilitário
39559,69078.8,Moto
39560,78988.73,Passeio
39561,15598.61,Moto
39562,62222.28,Passeio
39563,36582.44,Passeio
39564,15000.0,Passeio
39565,57755.27,Moto
39566,57789.1,Utilitário
39567,60201.91,Passeio
39568,55565.42,Moto
39569,63125.38,Utilitário
39570,40954.27,Moto
39571,53950.02,Moto
39572,60472.49,Utilitário
39573,70294.34,Utilitário
39574,50657.68,Utilitário
39575,46793.07,Moto
39576,49171.42,Passeio
39577,32096.1,Passeio
39578,61544.36,Passeio
39579,28140.25,Moto
39580,55864.46,Utilitário
39581,51268.61,Moto
39582,26735.41,Passeio
39583,27590.81,Passeio
39584,37194.63,Passeio
39585,44840.87,Utilitário
39586,72207.19,Utilitário
39587,48338.97,Passeio
39588,58197.3,Passeio
39589,68999.08,Passeio
39590,66097.51,Passeio
39591,49894.1,Moto
39592,39417.12,Passeio
39593,57482.82,Moto
39594,39716.42,Passeio
39595,77222.07,Passeio
39596,63016.98,Utilitário
39597,53130.44,Moto
39598,57690.08,Passeio
39599,52674.3,Utilitário
39600,44475.06,Passeio
39601,57479.15,Moto
39602,46356.62,Utilitário
39603,79050.33,Utilitário
39604,39609.45,Passeio
39605,57631.96,Moto
39606,38259.1,Passeio
39607,38102.54,Utilitário
39608,23208.65,Passeio
39609,56172.13,Passeio
39610,42013.01,Moto
39611,66250.84,Moto
39612,56199.43,Passeio
39613,52223.37,Moto
39614,28842.52,Utilitário
39615,58773.58,Moto
39616,40067.81,Utilitário
39617,28507.42,Passeio
39618,56457.7,Passeio
39619,31125.61,Passeio
39620,18633.13,Passeio
39621,69457.02,Passeio
39622,41589.02,Moto
39623,23832.68,Moto
39624,35561.12,Passeio
39625,39184.23,Utilitário
39626,67163.41,Moto
39627,25055.48,Passeio
39628,29916.41,Passeio
39629,64706.04,Moto
39630,43254.01,Utilitário
39631,53419.29,Moto
39632,42636.12,Passeio
39633,80308.55,Moto
39634,30654.57,Utilitário
39635,54231.74,Moto
39636,72544.35,Utilitário
39637,44375.21,Moto
39638,38693.39,Moto
39639,61506.55,Moto
39640,65060.97,Passeio
39641,38001.44,Moto
39642,71932.95,Moto
39643,50768.32,Moto
39644,57631.42,Passeio
39645,72324.22,Moto
39646,61531.7,Passeio
39647,49996.26,Moto
39648,39926.12,Utilitário
39649,90627.58,Moto
39650,38164.76,Passeio
39651,54771.94,Passeio
39652,57649.84,Passeio
39653,58359.64,Passeio
39654,81920.25,Moto
39655,50713.56,Passeio
39656,48574.01,Moto
39657,73284.17,Utilitário
39658,47961.74,Passeio
39659,63140.37,Passeio
39660,52915.85,Passeio
39661,63814.62,Moto
39662,60881.72,Utilitário
39663,43953.32,Moto
39664,22339.81,Utilitário
39665,24891.37,Passeio
39666,22394.32,Moto
39667,48632.05,Moto
39668,15000.0,Utilitário
39669,47600.15,Moto
39670,52006.51,Passeio
39671,62843.4,Moto
39672,57565.7,Utilitário
39673,63528.28,Moto
39674,56208.58,Passeio
39675,45146.88,Moto
39676,48410.26,Moto
39677,37225.34,Moto
39678,53421.3,Moto
39679,26237.07,Utilitário
39680,65990.53,Passeio
39681,35651.09,Utilitário
39682,52307.68,Moto
39683,54822.18,Passeio
39684,67440.84,Utilitário
39685,24782.55,Moto
39686,45118.11,Utilitário
39687,58247.72,Moto
39688,76267.75,Passeio
39689,49417.58,Moto
39690,41084.81,Utilitário
39691,80404.83,Moto
39692,62038.41,Passeio
39693,70604.5,Utilitário
39694,31856.89,Utilitário
39695,57816.94,Utilitário
39696,33750.12,Utilitário
39697,30424.34,Utilitário
39698,58728.2,Passeio
39699,59777.71,Utilitário
39700,42769.82,Moto
39701,71480.56,Utilitário
39702,44464.7,Utilitário
39703,45950.28,Moto
39704,49459.42,Passeio
39705,46355.86,Utilitário
39706,69158.93,Passeio
39707,34374.45,Moto
39708,38684.85,Passeio
39709,32128.89,Moto
39710,78252.76,Passeio
39711,45132.21,Passeio
39712,38472.25,Utilitário
39713,45690.38,Moto
39714,62735.84,Moto
39715,59956.48,Utilitário
39716,41372.32,Passeio
39717,44006.21,Passeio
39718,28167.94,Passeio
39719,52080.85,Passeio
39720,69234.76,Passeio
39721,41273.34,Moto
39722,59537.2,Passeio
39723,41268.31,Utilitário
39724,33565.26,Utilitário
39725,60204.2,Passeio
39726,85214.74,Passeio
39727,58151.35,Utilitário
39728,43792.16,Moto
39729,44759.51,Utilitário
39730,78637.78,Utilitário
39731,54604.7,Moto
39732,38511.26,Passeio
39733,49066.62,Utilitário
39734,53227.11,Moto
39735,57038.21,Utilitário
39736,72680.58,Moto
39737,69138.48,Utilitário
39738,52973.58,Utilitário
39739,49377.57,Passeio
39740,55939.79,Utilitário
39741,40876.5,Passeio
39742,64700.14,Utilitário
39743,46947.92,Moto
39744,57363.52,Passeio
39745,75698.8,Passeio
39746,58292.1,Moto
39747,53460.55,Passeio
39748,42239.19,Moto
39749,48828.89,Utilitário
39750,32959.24,Passeio
39751,57998.0,Moto
39752,17984.58,Utilitário
39753,64526.1,Utilitário
39754,60975.25,Passeio
39755,51472.73,Utilitário
39756,42004.75,Moto
39757,49756.1,Passeio
39758,23389.55,Passeio
39759,62357.01,Passeio
39760,47542.63,Moto
39761,72728.47,Passeio
39762,55879.85,Utilitário
39763,53471.51,Utilitário
39764,56014.22,Utilitário
39765,35367.34,Utilitário
39766,43235.09,Moto
39767,51994.23,Moto
39768,45461.54,Moto
39769,41352.31,Moto
39770,45764.06,Passeio
39771,50661.95,Passeio
39772,84781.13,Utilitário
39773,45119.13,Passeio
39774,39838.56,Moto
39775,47709.07,Passeio
39776,72523.92,Moto
39777,73596.38,Moto
39778,79236.47,Moto
39779,50914.63,Utilitário
39780,59623.88,Passeio
39781,34249.63,Moto
39782,44698.39,Utilitário
39783,33273.73,Utilitário
39784,57098.88,Passeio
39785,50576.19,Passeio
39786,53392.84,Utilitário
39787,37306.84,Passeio
39788,62760.31,Moto
39789,15000.0,Moto
39790,46219.58,Utilitário
39791,48400.33,Moto
39792,19675.96,Moto
39793,55761.93,Moto
39794,47401.04,Utilitário
39795,58416.75,Utilitário
39796,79997.43,Utilitário
39797,54869.36,Passeio
39798,64589.92,Moto
39799,70714.3,Passeio
39800,57380.41,Passeio
39801,37011.87,Passeio
39802,25397.49,Moto
39803,55615.67,Moto
39804,43996.13,Utilitário
39805,69254.02,Utilitário
39806,42873.15,Passeio
39807,49785.39,Passeio
39808,32614.84,Moto
39809,44842.51,Passeio
39810,35857.47,Passeio
39811,37227.09,Utilitário
39812,49207.79,Utilitário
39813,40896.23,Utilitário
39814,89438.57,Moto
39815,62538.41,Passeio
39816,66269.6,Moto
39817,48336.61,Utilitário
39818,51586.28,Passeio
39819,43556.11,Utilitário
39820,89365.71,Passeio
39821,48367.04,Utilitário
39822,40943.74,Moto
39823,38689.94,Moto
39824,55030.25,Passeio
39825,71315.33,Utilitário
39826,66304.39,Utilitário
39827,38655.12,Utilitário
39828,38285.85,Moto
39829,68694.03,Passeio
39830,81520.72,Passeio
39831,47824.96,Utilitário
39832,68099.35,Utilitário
39833,28008.68,Utilitário
39834,37347.13,Passeio
39835,34856.03,Passeio
39836,56183.21,Moto
39837,47315.36,Passeio
39838,53571.39,Passeio
39839,68286.74,Moto
39840,40202.51,Passeio
39841,51409.9,Passeio
39842,29931.02,Utilitário
39843,67456.79,Moto
39844,66446.21,Utilitário
39845,55428.32,Moto
39846,51799.04,Moto
39847,42362.78,Passeio
39848,29066.76,Utilitário
39849,54583.13,Moto
39850,61343.01,Moto
39851,80290.57,Moto
39852,44096.76,Moto
39853,54052.72,Passeio
39854,66716.06,Passeio
39855,67167.99,Moto
39856,40662.94,Utilitário
39857,45812.61,Utilitário
39858,42122.74,Moto
39859,36472.33,Moto
39860,72075.04,Passeio
39861,50940.71,Utilitário
39862,48886.32,Utilitário
39863,53715.62,Utilitário
39864,50806.43,Passeio
39865,46685.34,Moto
39866,38576.64,Passeio
39867,73479.21,Moto
39868,41445.92,Utilitário
39869,36042.32,Moto
39870,48791.67,Utilitário
39871,82362.73,Moto
39872,37676.4,Moto
39873,60644.23,Moto
39874,46305.03,Passeio
39875,53672.11,Utilitário
39876,63832.71,Passeio
39877,24204.67,Moto
39878,36554.88,Utilitário
39879,63620.19,Utilitário
39880,51461.77,Passeio
39881,53178.12,Utilitário
39882,60670.75,Utilitário
39883,36655.98,Moto
39884,65826.09,Moto
39885,62296.76,Moto
39886,53574.76,Passeio
39887,57021.98,Passeio
39888,67474.61,Moto
39889,41092.41,Moto
39890,59920.36,Moto
39891,76165.36,Passeio
39892,59609.39,Moto
39893,46664.1,Utilitário
39894,84773.09,Passeio
39895,53462.22,Moto
39896,70978.87,Moto
39897,43677.03,Moto
39898,66017.04,Passeio
39899,41803.62,Passeio
39900,54850.76,Utilitário
39901,40898.9,Passeio
39902,78517.34,Passeio
39903,46683.03,Moto
39904,33381.02,Utilitário
39905,51426.78,Utilitário
39906,58056.42,Utilitário
39907,49600.99,Moto
39908,37800.2,Passeio
39909,65559.75,Utilitário
39910,68887.7,Utilitário
39911,25280.64,Utilitário
39912,36844.6,Utilitário
39913,47608.59,Moto
39914,42036.11,Passeio
39915,57889.32,Utilitário
39916,77592.16,Passeio
39917,44286.3,Passeio
39918,73650.83,Moto
39919,27975.01,Moto
39920,56837.22,Utilitário
39921,41079.33,Utilitário
39922,57160.85,Utilitário
39923,23647.85,Moto
39924,30719.14,Moto
39925,57129.69,Passeio
39926,40549.99,Passeio
39927,45153.24,Passeio
39928,77544.28,Moto
39929,52063.57,Moto
39930,63522.75,Moto
39931,38610.92,Moto
39932,29881.94,Moto
39933,48788.97,Utilitário
39934,27642.96,Passeio
39935,39521.16,Utilitário
39936,53566.31,Passeio
39937,48331.09,Utilitário
39938,55017.79,Utilitário
39939,59004.78,Moto
39940,32064.13,Moto
39941,35870.99,Moto
39942,17321.24,Utilitário
39943,44442.15,Utilitário
39944,61051.34,Moto
39945,72369.15,Moto
39946,52857.23,Utilitário
39947,70598.43,Utilitário
39948,55757.41,Moto
39949,51611.74,Passeio
39950,40830.64,Passeio
39951,15000.0,Passeio
39952,68347.84,Utilitário
39953,49201.63,Passeio
39954,70824.45,Passeio
39955,35755.5,Moto
39956,86432.3,Moto
39957,46268.19,Passeio
39958,39617.17,Passeio
39959,46782.17,Moto
39960,52556.85,Passeio
39961,48951.47,Moto
39962,42270.04,Moto
39963,22948.36,Utilitário
39964,37935.09,Moto
39965,66116.54,Moto
39966,36804.16,Utilitário
39967,24245.77,Utilitário
39968,34167.5,Utilitário
39969,48670.31,Utilitário
39970,38611.68,Utilitário
39971,45802.44,Passeio
39972,38023.2,Utilitário
39973,65146.16,Moto
39974,57362.74,Moto
39975,83269.39,Utilitário
39976,44274.18,Passeio
39977,45726.81,Passeio
39978,67752.53,Moto
39979,55865.13,Moto
39980,35877.4,Moto
39981,58346.32,Passeio
39982,55947.93,Passeio
39983,23093.06,Passeio
39984,40230.34,Passeio
39985,52854.8,Passeio
39986,71694.2,Utilitário
39987,60469.98,Utilitário
39988,41539.33,Passeio
39989,39376.97,Passeio
39990,61966.0,Passeio
39991,15000.0,Passeio
39992,37886.28,Passeio
39993,71139.62,Utilitário
39994,54452.26,Utilitário
39995,38620.08,Passeio
39996,31968.75,Utilitário
39997,62596.02,Moto
39998,51167.17,Utilitário
39999,46719.34,Moto
40000,55609.71,Moto
40001,52468.97,Passeio
40002,51318.59,Moto
40003,30137.19,Passeio
40004,34603.62,Utilitário
40005,61224.21,Utilitário
40006,58387.27,Moto
40007,55731.8,Utilitário
40008,41202.31,Utilitário
40009,61477.85,Passeio
40010,44438.83,Moto
40011,69523.0,Moto
40012,38797.66,Passeio
40013,42120.69,Moto
40014,47728.27,Moto
40015,62709.51,Utilitário
40016,49473.83,Passeio
40017,50565.24,Moto
40018,44126.13,Passeio
40019,54021.38,Moto
40020,48939.04,Moto
40021,38235.46,Passeio
40022,51909.37,Passeio
40023,52262.13,Passeio
40024,85247.01,Passeio
40025,40834.61,Passeio
40026,37409.36,Utilitário
40027,54185.51,Passeio
40028,35107.45,Moto
40029,33904.25,Moto
40030,28446.52,Moto
40031,38381.4,Utilitário
40032,38751.68,Passeio
40033,30751.07,Utilitário
40034,46245.74,Utilitário
40035,15000.0,Moto
40036,57376.49,Moto
40037,41648.09,Moto
40038,43853.24,Moto
40039,58803.13,Moto
40040,55576.16,Utilitário
40041,40551.41,Passeio
40042,56776.86,Moto
40043,73233.42,Passeio
40044,34817.25,Utilitário
40045,61306.62,Moto
40046,33303.41,Passeio
40047,67631.39,Passeio
40048,39321.09,Moto
40049,38748.17,Utilitário
40050,67238.15,Moto
40051,60823.62,Utilitário
40052,39813.61,Utilitário
40053,51910.53,Utilitário
40054,39350.72,Passeio
40055,26108.93,Moto
40056,52839.28,Passeio
40057,44653.67,Utilitário
40058,35812.5,Passeio
40059,69570.73,Passeio
40060,36319.7,Utilitário
40061,52159.68,Utilitário
40062,66198.67,Passeio
40063,46159.17,Utilitário
40064,38987.37,Utilitário
40065,54466.22,Utilitário
40066,56835.5,Moto
40067,63148.41,Passeio
40068,78068.14,Passeio
40069,43140.63,Moto
40070,52937.81,Passeio
40071,30961.4,Passeio
40072,59995.65,Utilitário
40073,52755.75,Moto
40074,47319.66,Passeio
40075,40729.09,Passeio
40076,44773.59,Moto
40077,53545.0,Passeio
40078,35507.44,Passeio
40079,45393.21,Utilitário
40080,50250.17,Moto
40081,26905.7,Utilitário
40082,34230.54,Utilitário
40083,40099.93,Moto
40084,73523.48,Passeio
40085,37539.12,Moto
40086,49163.13,Passeio
40087,34391.54,Passeio
40088,38353.95,Moto
40089,28384.87,Utilitário
40090,60054.54,Utilitário
40091,30116.81,Moto
40092,63605.17,Moto
40093,57018.46,Passeio
40094,48868.97,Utilitário
40095,64100.39,Moto
40096,96548.02,Passeio
40097,57162.88,Moto
40098,33199.09,Passeio
40099,72335.26,Utilitário
40100,52791.67,Moto
40101,81666.85,Moto
40102,42409.25,Moto
40103,69229.16,Utilitário
40104,49997.65,Passeio
40105,89850.93,Utilitário
40106,45775.99,Moto
40107,95025.03,Utilitário
40108,56597.39,Passeio
40109,62704.47,Utilitário
40110,75504.99,Moto
40111,38183.69,Moto
40112,64536.45,Moto
40113,45608.7,Moto
40114,52266.78,Passeio
40115,51245.92,Utilitário
40116,58586.16,Passeio
40117,57952.76,Utilitário
40118,41372.08,Moto
40119,51872.81,Utilitário
40120,15000.0,Utilitário
40121,64852.6,Moto
40122,75409.13,Moto
40123,52859.42,Moto
40124,25909.67,Utilitário
40125,61144.21,Moto
40126,38543.46,Passeio
40127,52734.75,Utilitário
40128,60282.64,Moto
40129,58196.76,Passeio
40130,66212.83,Utilitário
40131,52195.71,Passeio
40132,52600.42,Utilitário
40133,61051.86,Moto
40134,48929.11,Passeio
40135,39681.46,Moto
40136,56780.28,Utilitário
40137,33067.06,Utilitário
40138,48786.65,Passeio
40139,29333.35,Moto
40140,41677.81,Utilitário
40141,42299.89,Moto
40142,35236.76,Moto
40143,66507.98,Moto
40144,65269.87,Passeio
40145,69710.19,Moto
40146,47182.34,Passeio
40147,43495.88,Utilitário
40148,62053.77,Moto
40149,51926.19,Passeio
40150,51852.76,Passeio
40151,15000.0,Passeio
40152,61347.72,Passeio
40153,59359.62,Passeio
40154,49918.75,Passeio
40155,62237.72,Passeio
40156,59025.53,Moto
40157,39549.72,Passeio
40158,46703.21,Utilitário
40159,34883.22,Utilitário
40160,71933.58,Passeio
40161,64657.71,Utilitário
40162,37791.24,Utilitário
40163,59283.13,Utilitário
40164,54178.89,Utilitário
40165,39710.71,Moto
40166,51864.91,Passeio
40167,62875.77,Passeio
40168,64098.79,Moto
40169,84979.76,Moto
40170,51414.34,Passeio
40171,46433.17,Utilitário
40172,58432.1,Moto
40173,47255.56,Utilitário
40174,41226.43,Moto
40175,36113.25,Utilitário
40176,15000.0,Moto
40177,61022.59,Moto
40178,25430.39,Moto
40179,36802.2,Utilitário
40180,54386.65,Moto
40181,45177.4,Passeio
40182,82239.46,Passeio
40183,27361.4,Utilitário
40184,83580.82,Moto
40185,70708.77,Moto
40186,63636.45,Passeio
40187,71589.68,Utilitário
40188,56069.18,Passeio
40189,24451.21,Utilitário
40190,57722.78,Passeio
40191,27789.87,Utilitário
40192,42074.57,Moto
40193,48828.77,Moto
40194,36334.06,Utilitário
40195,64190.67,Utilitário
40196,46793.64,Utilitário
40197,56139.62,Utilitário
40198,49858.8,Utilitário
40199,51892.69,Passeio
40200,36696.99,Utilitário
40201,32389.38,Moto
40202,47693.47,Utilitário
40203,35508.29,Moto
40204,70903.34,Moto
40205,29353.47,Passeio
40206,85055.03,Moto
40207,54530.38,Utilitário
40208,51039.9,Moto
40209,41896.01,Passeio
40210,59853.82,Utilitário
40211,46935.87,Moto
40212,54507.11,Utilitário
40213,62627.35,Moto
40214,60039.64,Utilitário
40215,68597.92,Passeio
40216,58067.62,Passeio
40217,35730.98,Moto
40218,18803.16,Passeio
40219,53165.51,Moto
40220,53381.95,Passeio
40221,78888.95,Moto
40222,48262.39,Utilitário
40223,55617.38,Moto
40224,61657.65,Moto
40225,57701.12,Moto
40226,62659.16,Utilitário
40227,37726.86,Passeio
40228,35354.5,Passeio
40229,45791.59,Utilitário
40230,17389.0,Passeio
40231,49406.31,Utilitário
40232,40106.25,Passeio
40233,54833.2,Moto
40234,46023.97,Moto
40235,34768.51,Moto
40236,69662.85,Utilitário
40237,51237.79,Utilitário
40238,62942.88,Passeio
40239,52752.72,Utilitário
40240,56959.93,Passeio
40241,29585.06,Moto
40242,69171.55,Passeio
40243,63180.22,Passeio
40244,49717.4,Moto
40245,54320.03,Moto
40246,65039.09,Utilitário
40247,44420.0,Passeio
40248,26253.79,Utilitário
40249,44701.04,Passeio
40250,52285.84,Passeio
40251,49513.4,Moto
40252,69763.49,Moto
40253,35601.46,Passeio
40254,37500.64,Utilitário
40255,34129.3,Utilitário
40256,56431.12,Passeio
40257,27109.49,Moto
40258,61156.35,Passeio
40259,36006.73,Moto
40260,38403.46,Moto
40261,76553.38,Passeio
40262,68488.7,Passeio
40263,51788.2,Utilitário
40264,30334.43,Moto
40265,80216.34,Moto
40266,47055.18,Passeio
40267,53713.71,Utilitário
40268,63679.01,Utilitário
40269,20556.57,Passeio
40270,40399.44,Moto
40271,48978.88,Moto
40272,51960.8,Utilitário
40273,30445.9,Utilitário
40274,54895.06,Moto
40275,50506.11,Utilitário
40276,75009.76,Passeio
40277,65004.36,Moto
40278,45961.16,Utilitário
40279,47058.96,Utilitário
40280,65217.45,Moto
40281,54254.36,Utilitário
40282,29433.0,Utilitário
40283,81406.86,Passeio
40284,35151.97,Utilitário
40285,87184.54,Utilitário
40286,56419.32,Passeio
40287,40468.38,Moto
40288,15000.0,Passeio
40289,61651.47,Passeio
40290,26745.34,Utilitário
40291,55359.42,Moto
40292,79004.49,Passeio
40293,32934.82,Utilitário
40294,61070.83,Utilitário
40295,37826.01,Utilitário
