id_sinistro,id_apolice,data_ocorrencia,tipo_sinistro,valor_reclamado,grande_monta
55442,54442,2025-10-07,Colisão,38487.66,0
55443,54443,2026-03-13,Alagamento,22136.4,0
55444,54444,2025-08-17,Colisão,23592.21,0
55445,54445,2025-11-04,Colisão,24161.44,0
55446,54446,2026-03-16,Alagamento,24949.81,1
55447,54447,2025-09-16,Colisão,25722.36,0
55448,54448,2025-11-15,Roubo,24977.6,0
55449,54449,2026-01-11,Roubo,27108.17,0
55450,54450,2026-01-01,Alagamento,21275.95,0
55451,54451,2025-11-14,Alagamento,26775.15,0
55452,54452,2025-12-08,Colisão,31757.32,0
55453,54453,2025-11-12,Roubo,21449.31,0
55454,54454,2026-02-07,Roubo,23180.63,0
55455,54455,2026-02-03,Alagamento,16734.77,0
55456,54456,2026-03-31,Colisão,19256.86,0
55457,54457,2025-07-02,Roubo,22403.11,0
55458,54458,2025-07-20,Alagamento,17893.01,0
55459,54459,2025-08-29,Roubo,20820.66,0
55460,54460,2025-10-10,Roubo,22333.06,0
55461,54461,2025-12-15,Colisão,29500.33,0
55462,54462,2025-08-08,Alagamento,15008.84,0
55463,54463,2026-04-15,Alagamento,22812.19,0
55464,54464,2025-05-31,Alagamento,16586.75,1
55465,54465,2025-07-28,Alagamento,24914.26,0
55466,54466,2025-12-08,Alagamento,25397.21,1
55467,54467,2025-06-27,Roubo,30453.53,0
55468,54468,2025-12-04,Alagamento,17671.46,0
55469,54469,2025-08-17,Roubo,21143.26,0
55470,54470,2026-01-24,Alagamento,25145.36,0
55471,54471,2025-08-06,Roubo,24261.54,1
55472,54472,2025-11-02,Alagamento,6077.58,0
55473,54473,2025-09-22,Alagamento,16080.6,0
55474,54474,2026-01-06,Alagamento,23723.54,0
55475,54475,2025-06-22,Roubo,18983.56,0
55476,54476,2025-10-08,Alagamento,25190.28,0
55477,54477,2025-11-29,Alagamento,26591.91,0
55478,54478,2026-01-02,Roubo,18961.11,0
55479,54479,2025-12-11,Roubo,23910.17,0
55480,54480,2025-12-21,Colisão,29108.44,0
55481,54481,2025-05-21,Colisão,26448.65,0
55482,54482,2025-07-12,Alagamento,15574.94,0
55483,54483,2025-12-14,Colisão,19133.45,0
55484,54484,2025-11-07,Alagamento,20425.63,0
55485,54485,2025-05-24,Alagamento,14574.7,0
55486,54486,2025-06-15,Alagamento,26761.59,0
55487,54487,2025-07-05,Roubo,16338.84,0
55488,54488,2025-12-05,Roubo,19642.2,0
55489,54489,2025-06-12,Colisão,26772.81,0
55490,54490,2025-04-29,Alagamento,17517.66,0
55491,54491,2025-06-10,Colisão,18212.85,0
55492,54492,2025-10-17,Roubo,22313.14,0
55493,54493,2025-11-04,Alagamento,17773.41,0
55494,54494,2025-08-06,Roubo,29573.19,0
55495,54495,2025-11-22,Alagamento,14694.92,0
55496,54496,2026-01-14,Colisão,6311.7,0
55497,54497,2025-10-25,Alagamento,25382.0,1
55498,54498,2025-12-15,Colisão,18085.46,0
55499,54499,2026-01-14,Roubo,15350.17,1
55500,54500,2025-10-08,Roubo,22591.88,0
55501,54501,2025-05-08,Roubo,22807.5,0
55502,54502,2026-03-25,Colisão,15628.2,0
55503,54503,2025-05-14,Roubo,27472.03,0
55504,54504,2025-06-29,Alagamento,25496.74,1
55505,54505,2025-09-03,Colisão,32259.25,0
55506,54506,2025-05-17,Roubo,17471.23,0
55507,54507,2025-06-23,Alagamento,21208.35,0
55508,54508,2026-03-03,Roubo,21676.71,0
55509,54509,2025-12-31,Alagamento,18271.56,1
55510,54510,2026-03-04,Alagamento,22709.21,0
55511,54511,2025-05-01,Colisão,23166.28,0
55512,54512,2026-03-17,Roubo,23169.05,1
55513,54513,2025-10-04,Roubo,18274.32,0
55514,54514,2025-10-15,Colisão,18986.44,0
55515,54515,2026-02-16,Colisão,16812.05,0
55516,54516,2025-08-04,Alagamento,15695.43,0
55517,54517,2026-02-24,Colisão,19869.96,0
55518,54518,2025-07-26,Alagamento,29475.46,0
55519,54519,2025-11-23,Roubo,32651.11,0
55520,54520,2025-11-27,Colisão,28243.7,0
55521,54521,2026-04-27,Colisão,17439.35,0
55522,54522,2025-10-20,Colisão,22736.27,1
55523,54523,2025-08-07,Roubo,7818.32,0
55524,54524,2026-04-05,Colisão,19316.57,1
55525,54525,2026-04-18,Colisão,17897.15,0
55526,54526,2025-11-01,Alagamento,31650.06,0
55527,54527,2025-08-15,Roubo,21841.27,0
55528,54528,2026-03-25,Alagamento,20566.88,0
55529,54529,2025-11-29,Alagamento,19842.7,0
55530,54530,2025-08-05,Alagamento,18490.87,0
55531,54531,2025-07-14,Colisão,23489.2,0
55532,54532,2025-08-02,Alagamento,16232.81,1
55533,54533,2025-08-14,Roubo,23600.48,1
55534,54534,2026-03-15,Alagamento,28960.24,0
55535,54535,2026-03-19,Colisão,20943.2,0
55536,54536,2025-08-12,Colisão,18348.24,0
55537,54537,2025-06-30,Alagamento,19800.85,1
55538,54538,2025-12-26,Colisão,27555.88,0
55539,54539,2025-07-24,Colisão,21104.72,0
55540,54540,2025-07-27,Roubo,16555.33,1
55541,54541,2025-06-27,Roubo,25173.27,0
55542,54542,2025-11-25,Roubo,15939.33,0
55543,54543,2025-10-04,Colisão,18839.94,0
55544,54544,2025-09-27,Alagamento,21651.37,0
55545,54545,2025-12-29,Colisão,15353.82,0
55546,54546,2025-11-15,Alagamento,9401.55,0
55547,54547,2025-08-09,Colisão,22990.14,0
55548,54548,2025-10-29,Alagamento,6937.52,0
55549,54549,2025-09-08,Roubo,14627.36,0
55550,54550,2025-05-08,Colisão,24988.1,0
55551,54551,2025-12-25,Roubo,22806.33,0
55552,54552,2025-08-29,Colisão,19298.78,0
55553,54553,2026-04-18,Roubo,14816.17,0
55554,54554,2026-02-15,Alagamento,17639.08,0
55555,54555,2026-03-09,Roubo,23762.26,0
55556,54556,2025-05-06,Colisão,19454.15,1
55557,54557,2025-11-01,Roubo,12751.83,0
55558,54558,2025-05-14,Alagamento,14910.78,0
55559,54559,2025-08-08,Colisão,17617.16,0
55560,54560,2025-06-10,Roubo,22488.97,0
55561,54561,2025-07-07,Roubo,20894.09,0
55562,54562,2025-09-25,Colisão,12683.19,0
55563,54563,2025-07-26,Alagamento,28445.46,1
55564,54564,2026-02-08,Colisão,15743.57,0
55565,54565,2025-10-23,Colisão,22939.11,1
55566,54566,2025-08-08,Alagamento,14500.93,0
55567,54567,2025-11-20,Roubo,35342.76,0
55568,54568,2025-05-27,Roubo,28311.52,0
55569,54569,2025-07-26,Alagamento,15552.05,0
55570,54570,2025-10-22,Colisão,20796.24,1
55571,54571,2026-01-09,Colisão,14003.4,0
55572,54572,2025-08-08,Roubo,18095.08,1
55573,54573,2025-09-10,Alagamento,22829.11,0
55574,54574,2026-01-14,Alagamento,25394.46,0
55575,54575,2025-05-17,Colisão,12732.21,0
55576,54576,2025-09-22,Colisão,15709.19,0
55577,54577,2025-04-19,Colisão,25982.27,0
55578,54578,2025-08-21,Alagamento,28304.81,0
55579,54579,2025-07-01,Roubo,15559.87,0
55580,54580,2025-09-20,Alagamento,26073.98,0
55581,54581,2025-05-19,Roubo,12749.2,0
55582,54582,2025-11-10,Colisão,18450.53,0
55583,54583,2025-05-12,Roubo,13303.38,0
55584,54584,2026-02-14,Colisão,17792.72,0
55585,54585,2026-03-22,Alagamento,31862.38,1
55586,54586,2025-05-22,Colisão,19924.95,0
55587,54587,2025-06-24,Alagamento,18545.15,0
55588,54588,2026-04-18,Alagamento,16826.15,0
55589,54589,2026-02-15,Alagamento,18436.44,0
55590,54590,2025-12-12,Roubo,15344.84,0
55591,54591,2025-08-09,Roubo,21090.05,0
55592,54592,2026-03-14,Alagamento,20060.52,0
55593,54593,2025-05-31,Roubo,17478.68,0
55594,54594,2025-12-25,Roubo,16944.7,0
55595,54595,2025-07-01,Colisão,21369.82,0
55596,54596,2025-10-19,Alagamento,15826.08,0
55597,54597,2025-05-10,Roubo,18799.17,0
55598,54598,2025-09-17,Roubo,17516.29,0
55599,54599,2025-09-24,Roubo,6850.88,0
55600,54600,2026-04-12,Alagamento,25485.89,0
55601,54601,2026-01-20,Colisão,9120.52,0
55602,54602,2025-09-23,Alagamento,9511.72,1
55603,54603,2025-11-16,Alagamento,25700.1,0
55604,54604,2025-07-26,Colisão,13521.83,0
55605,54605,2025-04-25,Alagamento,7638.61,0
55606,54606,2025-08-22,Roubo,28386.63,0
55607,54607,2025-06-08,Roubo,16381.0,0
55608,54608,2026-04-03,Roubo,27641.25,0
55609,54609,2026-02-18,Colisão,14695.98,0
55610,54610,2025-09-04,Colisão,10270.22,1
55611,54611,2025-06-28,Roubo,18303.8,1
55612,54612,2026-03-25,Roubo,12916.86,0
55613,54613,2026-01-20,Colisão,22715.5,0
55614,54614,2025-11-24,Roubo,24368.01,0
55615,54615,2025-12-08,Colisão,25908.99,0
55616,54616,2025-12-25,Roubo,18364.72,0
55617,54617,2026-04-05,Roubo,28647.73,0
55618,54618,2025-12-31,Roubo,14620.57,0
55619,54619,2025-12-23,Roubo,21073.63,0
55620,54620,2026-03-15,Roubo,19417.73,0
55621,54621,2026-02-12,Colisão,32247.41,0
55622,54622,2025-11-16,Alagamento,27599.1,1
55623,54623,2026-01-19,Roubo,20454.05,0
55624,54624,2025-07-10,Alagamento,21464.68,0
55625,54625,2025-11-29,Roubo,29591.21,0
55626,54626,2025-11-29,Alagamento,15690.78,0
55627,54627,2025-11-25,Colisão,7902.49,0
55628,54628,2026-02-07,Colisão,14377.63,0
55629,54629,2025-08-23,Alagamento,17739.47,0
55630,54630,2025-06-09,Roubo,28528.75,0
55631,54631,2026-04-15,Colisão,26553.62,0
55632,54632,2026-01-05,Alagamento,19992.05,0
55633,54633,2026-03-15,Colisão,23094.29,0
55634,54634,2026-03-25,Colisão,15950.19,0
55635,54635,2026-04-10,Colisão,32951.83,0
55636,54636,2026-02-25,Alagamento,27631.23,0
55637,54637,2026-01-06,Colisão,20584.07,0
55638,54638,2026-01-13,Colisão,19811.27,0
55639,54639,2026-02-13,Colisão,24522.08,0
55640,54640,2025-09-09,Roubo,19911.13,0
55641,54641,2026-04-07,Roubo,9189.02,1
55642,54642,2026-04-20,Alagamento,29577.15,0
55643,54643,2026-03-02,Colisão,27361.11,0
55644,54644,2025-08-19,Alagamento,22519.5,0
55645,54645,2025-11-16,Roubo,17708.43,0
55646,54646,2025-06-10,Colisão,20318.28,1
55647,54647,2025-12-30,Roubo,6077.58,0
55648,54648,2026-01-07,Roubo,13528.36,1
55649,54649,2025-12-15,Colisão,30998.3,1
55650,54650,2025-06-09,Roubo,23402.36,0
55651,54651,2026-03-05,Colisão,8415.23,0
55652,54652,2025-12-22,Colisão,15228.07,0
55653,54653,2025-10-06,Colisão,8557.51,0
55654,54654,2025-09-30,Alagamento,15515.31,0
55655,54655,2025-08-28,Alagamento,19254.82,0
55656,54656,2025-05-17,Roubo,29992.5,0
55657,54657,2026-03-12,Alagamento,25030.19,0
55658,54658,2025-08-05,Colisão,18422.3,0
55659,54659,2026-04-09,Colisão,18720.85,1
55660,54660,2026-01-02,Colisão,15393.31,0
55661,54661,2026-01-02,Roubo,26885.12,0
55662,54662,2025-12-26,Roubo,27609.71,0
55663,54663,2026-04-10,Alagamento,12125.17,1
55664,54664,2026-04-25,Roubo,9801.19,0
55665,54665,2025-05-02,Alagamento,18322.8,0
55666,54666,2025-07-12,Alagamento,19067.94,0
55667,54667,2025-08-13,Colisão,21830.67,0
55668,54668,2025-05-19,Roubo,10080.49,0
55669,54669,2026-01-11,Roubo,15909.39,0
55670,54670,2025-06-20,Alagamento,19757.8,0
55671,54671,2025-07-09,Alagamento,15525.38,0
55672,54672,2025-07-25,Alagamento,25472.34,0
55673,54673,2025-11-19,Colisão,31614.78,0
55674,54674,2026-03-31,Colisão,16984.98,0
55675,54675,2026-01-14,Roubo,25662.8,0
55676,54676,2026-02-04,Roubo,18087.86,0
55677,54677,2026-01-27,Alagamento,14605.42,0
55678,54678,2025-10-30,Roubo,15929.91,0
55679,54679,2026-04-12,Roubo,24930.02,0
55680,54680,2025-04-26,Alagamento,16359.09,1
55681,54681,2025-06-07,Alagamento,17547.66,0
55682,54682,2025-06-07,Roubo,13306.88,0
55683,54683,2025-08-18,Roubo,24111.37,0
55684,54684,2025-11-19,Colisão,23043.12,0
55685,54685,2026-01-13,Colisão,29101.67,0
55686,54686,2026-01-23,Alagamento,23882.68,0
55687,54687,2025-10-10,Roubo,22768.1,0
55688,54688,2025-11-05,Colisão,23803.55,0
55689,54689,2025-11-12,Colisão,18703.14,0
55690,54690,2026-02-08,Colisão,20927.85,0
55691,54691,2025-06-01,Roubo,25918.01,0
55692,54692,2025-06-27,Colisão,15273.68,0
55693,54693,2025-05-09,Roubo,30600.73,1
55694,54694,2026-02-12,Roubo,24136.01,0
55695,54695,2025-10-26,Colisão,32542.4,0
55696,54696,2026-02-24,Roubo,13114.69,0
55697,54697,2025-09-08,Roubo,13113.93,0
55698,54698,2025-05-14,Roubo,22519.55,0
55699,54699,2026-03-11,Alagamento,21009.57,0
55700,54700,2025-09-13,Alagamento,17480.8,0
55701,54701,2026-01-24,Alagamento,12543.96,0
55702,54702,2025-12-24,Colisão,18631.34,0
55703,54703,2025-09-15,Roubo,21578.21,0
55704,54704,2025-06-10,Roubo,12306.12,0
55705,54705,2025-11-16,Alagamento,17764.5,0
55706,54706,2026-03-22,Alagamento,22582.9,0
55707,54707,2025-11-29,Colisão,25045.91,0
55708,54708,2025-11-06,Colisão,18519.0,0
55709,54709,2026-02-27,Roubo,15390.16,0
55710,54710,2025-10-18,Alagamento,20958.85,0
55711,54711,2025-09-09,Colisão,19001.98,0
55712,54712,2025-08-10,Alagamento,11354.65,0
55713,54713,2026-01-30,Alagamento,17520.6,0
55714,54714,2025-07-27,Colisão,16674.17,0
55715,54715,2025-04-21,Colisão,20397.08,0
55716,54716,2025-05-10,Colisão,15799.39,0
55717,54717,2025-08-16,Colisão,16925.41,0
55718,54718,2025-11-11,Alagamento,19151.42,0
55719,54719,2025-06-03,Alagamento,24138.48,1
55720,54720,2025-06-13,Alagamento,20822.68,0
55721,54721,2025-10-07,Alagamento,36454.74,0
55722,54722,2026-04-14,Roubo,12571.13,0
55723,54723,2025-09-16,Alagamento,25799.46,0
55724,54724,2025-08-29,Colisão,19784.08,0
55725,54725,2025-08-15,Colisão,11785.11,0
55726,54726,2025-08-04,Colisão,17958.88,0
55727,54727,2025-10-25,Alagamento,11060.35,0
55728,54728,2026-03-03,Colisão,20760.91,0
55729,54729,2025-07-30,Roubo,18405.02,0
55730,54730,2025-10-25,Colisão,16094.53,0
55731,54731,2026-01-07,Alagamento,13815.62,0
55732,54732,2025-12-11,Alagamento,26437.71,0
55733,54733,2025-12-12,Roubo,19288.01,0
55734,54734,2025-10-20,Colisão,21531.87,0
55735,54735,2025-10-31,Alagamento,21333.54,0
55736,54736,2025-09-11,Alagamento,20915.42,0
55737,54737,2026-04-04,Roubo,18274.0,0
55738,54738,2026-02-28,Colisão,29482.04,0
55739,54739,2025-10-19,Roubo,33850.04,0
55740,54740,2026-03-27,Colisão,29058.34,0
55741,54741,2025-10-18,Roubo,20388.95,0
55742,54742,2025-11-14,Colisão,19969.98,0
55743,54743,2026-02-27,Colisão,26899.94,1
55744,54744,2025-11-14,Alagamento,15654.05,0
55745,54745,2026-03-25,Colisão,30653.19,0
55746,54746,2025-10-17,Colisão,25068.55,0
55747,54747,2026-01-28,Colisão,18558.52,0
55748,54748,2026-02-28,Colisão,21971.91,0
55749,54749,2026-01-16,Colisão,24068.55,0
55750,54750,2025-12-22,Roubo,17660.31,0
55751,54751,2025-11-09,Alagamento,26545.06,0
55752,54752,2025-12-28,Colisão,27994.34,0
55753,54753,2025-08-29,Alagamento,18662.4,0
55754,54754,2026-01-06,Roubo,17367.81,0
55755,54755,2025-09-28,Roubo,19617.97,0
55756,54756,2026-02-16,Alagamento,13227.89,0
55757,54757,2025-12-30,Alagamento,10123.78,0
55758,54758,2025-10-09,Roubo,17625.42,0
55759,54759,2026-04-10,Alagamento,14424.41,1
55760,54760,2025-10-22,Alagamento,31020.3,0
55761,54761,2026-04-15,Colisão,17485.97,0
55762,54762,2025-09-04,Alagamento,23028.21,0
55763,54763,2026-03-07,Roubo,16440.63,0
55764,54764,2025-09-27,Alagamento,31090.3,0
55765,54765,2025-06-30,Alagamento,19080.14,0
55766,54766,2025-08-23,Alagamento,12700.18,0
55767,54767,2025-07-18,Colisão,24332.14,0
55768,54768,2025-10-26,Colisão,21835.4,0
55769,54769,2025-07-18,Roubo,27570.36,0
55770,54770,2025-10-12,Roubo,19321.96,1
55771,54771,2025-11-21,Colisão,20914.24,0
55772,54772,2025-07-20,Alagamento,11097.31,1
55773,54773,2025-12-12,Roubo,25336.36,0
55774,54774,2026-02-24,Roubo,20639.76,0
55775,54775,2025-08-11,Roubo,19503.79,0
55776,54776,2026-03-24,Alagamento,18865.08,0
55777,54777,2025-08-06,Alagamento,18543.04,0
55778,54778,2025-06-15,Roubo,25418.6,0
55779,54779,2025-05-30,Colisão,14633.27,0
55780,54780,2025-10-24,Colisão,24777.26,0
55781,54781,2025-12-02,Colisão,10502.0,0
55782,54782,2026-01-19,Colisão,8610.57,0
55783,54783,2025-08-03,Roubo,28832.43,0
55784,54784,2026-04-18,Roubo,14041.97,0
55785,54785,2025-10-18,Roubo,20901.59,0
55786,54786,2026-02-12,Roubo,18629.79,0
55787,54787,2026-01-22,Roubo,22350.36,1
55788,54788,2025-06-15,Colisão,20571.0,1
55789,54789,2025-07-24,Colisão,26597.59,0
55790,54790,2025-09-07,Alagamento,11572.54,0
55791,54791,2025-08-23,Alagamento,24336.25,0
55792,54792,2025-11-24,Alagamento,19946.81,0
55793,54793,2026-04-02,Roubo,10946.18,0
55794,54794,2025-11-26,Alagamento,17038.09,0
55795,54795,2026-03-30,Roubo,10510.84,0
55796,54796,2025-11-02,Roubo,10089.43,1
55797,54797,2025-12-09,Roubo,17604.92,0
55798,54798,2025-08-09,Alagamento,27468.68,1
55799,54799,2026-03-03,Colisão,22158.6,0
55800,54800,2025-10-04,Alagamento,28155.69,0
55801,54801,2025-09-04,Alagamento,20720.21,0
55802,54802,2025-07-27,Roubo,29677.46,0
55803,54803,2025-06-12,Alagamento,29050.41,0
55804,54804,2025-07-28,Alagamento,14484.92,0
55805,54805,2025-09-22,Colisão,20690.13,0
55806,54806,2025-11-22,Alagamento,15868.0,0
55807,54807,2025-04-20,Alagamento,19378.47,0
55808,54808,2025-04-21,Alagamento,30336.54,0
55809,54809,2026-02-23,Roubo,16359.16,0
55810,54810,2025-10-03,Alagamento,13049.64,0
55811,54811,2025-12-21,Alagamento,13451.7,0
55812,54812,2025-11-16,Roubo,17855.13,0
55813,54813,2025-10-11,Alagamento,43021.47,0
55814,54814,2026-04-16,Roubo,29209.81,0
55815,54815,2025-12-31,Alagamento,6077.58,1
55816,54816,2025-10-16,Alagamento,20041.01,0
55817,54817,2025-12-12,Alagamento,16436.06,0
55818,54818,2025-06-16,Alagamento,26253.07,0
55819,54819,2025-05-27,Alagamento,13093.12,0
55820,54820,2025-07-06,Roubo,13959.58,0
55821,54821,2026-03-30,Roubo,16785.36,0
55822,54822,2025-08-13,Roubo,16054.71,0
55823,54823,2025-07-19,Alagamento,24218.43,0
55824,54824,2026-01-09,Roubo,18225.35,0
55825,54825,2025-10-25,Alagamento,26355.93,0
55826,54826,2025-08-21,Alagamento,15333.68,0
55827,54827,2026-04-13,Colisão,25520.34,0
55828,54828,2025-08-17,Alagamento,13226.55,0
55829,54829,2026-01-02,Roubo,23994.83,0
55830,54830,2025-05-15,Colisão,17220.52,0
55831,54831,2025-11-01,Alagamento,25677.6,1
55832,54832,2026-03-28,Alagamento,6077.58,0
55833,54833,2026-01-21,Roubo,15498.31,0
55834,54834,2025-08-24,Colisão,27359.21,0
55835,54835,2025-06-02,Colisão,19031.89,0
55836,54836,2025-09-05,Alagamento,9919.08,0
55837,54837,2026-03-06,Colisão,15961.84,0
55838,54838,2025-12-29,Roubo,22589.88,1
55839,54839,2025-10-07,Roubo,15330.23,0
55840,54840,2025-12-30,Colisão,27315.01,1
55841,54841,2026-04-13,Alagamento,26853.4,0
55842,54842,2025-12-02,Roubo,24316.7,0
55843,54843,2025-09-22,Colisão,26523.63,0
55844,54844,2025-11-15,Colisão,17127.56,0
55845,54845,2025-09-13,Colisão,29296.73,0
55846,54846,2025-12-12,Alagamento,26795.85,0
55847,54847,2026-04-01,Roubo,19475.35,0
55848,54848,2025-04-21,Roubo,10373.71,1
55849,54849,2026-01-02,Colisão,6077.58,0
55850,54850,2026-01-14,Colisão,26273.42,0
55851,54851,2026-02-27,Colisão,10467.24,0
55852,54852,2025-11-05,Alagamento,14659.32,1
55853,54853,2026-01-20,Roubo,23158.12,1
55854,54854,2025-09-21,Colisão,12359.2,0
55855,54855,2025-05-06,Alagamento,35053.49,0
55856,54856,2026-03-31,Alagamento,21701.73,1
55857,54857,2025-05-07,Roubo,29241.85,1
55858,54858,2025-12-13,Roubo,26595.02,0
55859,54859,2025-11-28,Colisão,6077.58,0
55860,54860,2025-07-16,Alagamento,24783.1,1
55861,54861,2026-03-30,Colisão,20160.55,0
55862,54862,2026-01-17,Roubo,19878.95,0
55863,54863,2025-07-13,Colisão,20104.25,0
55864,54864,2026-03-17,Alagamento,26668.73,0
55865,54865,2026-01-19,Colisão,30258.48,0
55866,54866,2026-01-23,Alagamento,13013.39,0
55867,54867,2026-02-27,Colisão,20728.43,0
55868,54868,2025-09-22,Alagamento,28778.93,0
55869,54869,2025-10-07,Colisão,18998.05,0
55870,54870,2026-03-18,Roubo,21492.25,0
55871,54871,2025-09-29,Alagamento,21579.18,0
55872,54872,2026-02-28,Alagamento,33111.31,1
55873,54873,2025-12-02,Alagamento,24806.83,0
55874,54874,2025-09-25,Roubo,32842.98,0
55875,54875,2025-06-29,Alagamento,30855.48,0
55876,54876,2025-08-16,Colisão,18878.75,0
55877,54877,2025-08-22,Roubo,22086.64,1
55878,54878,2026-05-03,Roubo,32730.76,0
55879,54879,2025-06-13,Colisão,13319.66,0
55880,54880,2025-12-29,Alagamento,24884.34,0
55881,54881,2025-09-22,Roubo,24945.49,0
55882,54882,2026-03-30,Alagamento,18578.76,0
55883,54883,2026-03-19,Colisão,17946.54,0
55884,54884,2025-11-03,Colisão,18780.49,0
55885,54885,2025-12-11,Colisão,24527.79,0
55886,54886,2025-10-27,Colisão,29210.68,0
55887,54887,2025-11-01,Alagamento,24750.03,0
55888,54888,2025-06-18,Alagamento,12614.41,0
55889,54889,2025-05-29,Roubo,29410.57,0
55890,54890,2025-07-13,Alagamento,27508.73,0
55891,54891,2025-09-21,Alagamento,18765.95,0
55892,54892,2025-10-28,Colisão,16280.98,1
55893,54893,2025-06-26,Roubo,14739.07,0
55894,54894,2025-06-25,Roubo,26787.99,0
55895,54895,2025-08-19,Roubo,8836.51,0
55896,54896,2025-07-15,Alagamento,26937.09,0
55897,54897,2025-08-06,Colisão,17515.62,0
55898,54898,2026-01-21,Colisão,21990.15,0
55899,54899,2025-07-22,Colisão,6077.58,0
55900,54900,2026-01-03,Roubo,9481.0,0
55901,54901,2026-03-08,Alagamento,16129.68,0
55902,54902,2025-06-14,Roubo,14713.47,0
55903,54903,2026-01-14,Roubo,24868.0,0
55904,54904,2025-09-11,Colisão,22101.35,0
55905,54905,2025-04-30,Colisão,32013.05,0
55906,54906,2025-07-15,Alagamento,23378.42,0
55907,54907,2026-03-17,Colisão,16307.69,0
55908,54908,2026-02-19,Alagamento,27693.61,0
55909,54909,2025-08-20,Colisão,17444.31,0
55910,54910,2025-12-02,Roubo,17095.3,0
55911,54911,2025-05-28,Alagamento,20271.52,0
55912,54912,2025-10-14,Alagamento,30099.39,0
55913,54913,2025-11-19,Colisão,26646.46,0
55914,54914,2025-06-11,Alagamento,26457.02,0
55915,54915,2026-02-24,Roubo,32173.79,0
55916,54916,2025-10-06,Roubo,26312.97,0
55917,54917,2025-05-16,Alagamento,12792.58,1
55918,54918,2025-05-29,Alagamento,23530.32,0
55919,54919,2025-12-31,Alagamento,30123.49,1
55920,54920,2025-10-26,Roubo,11031.47,0
55921,54921,2025-04-27,Roubo,20165.2,0
55922,54922,2025-07-06,Roubo,13768.66,0
55923,54923,2025-11-06,Roubo,21039.4,0
55924,54924,2025-11-04,Alagamento,27158.1,0
55925,54925,2026-02-11,Roubo,28419.21,1
55926,54926,2025-04-25,Alagamento,19139.2,0
55927,54927,2025-05-01,Alagamento,24278.25,0
55928,54928,2025-05-24,Roubo,11117.54,1
55929,54929,2026-04-10,Roubo,9632.25,1
55930,54930,2025-07-14,Alagamento,27063.05,0
55931,54931,2025-08-28,Colisão,6077.58,0
55932,54932,2025-05-19,Roubo,16081.33,0
55933,54933,2025-08-19,Alagamento,24372.57,0
55934,54934,2025-08-25,Colisão,21599.46,0
55935,54935,2025-11-01,Roubo,6077.58,0
55936,54936,2025-12-22,Alagamento,23453.34,0
55937,54937,2026-02-15,Alagamento,15024.06,0
55938,54938,2025-12-11,Roubo,20992.88,0
55939,54939,2026-01-14,Roubo,16466.2,0
55940,54940,2025-09-26,Roubo,16051.79,0
55941,54941,2026-01-27,Roubo,9321.21,0
55942,54942,2025-07-15,Colisão,18076.59,0
55943,54943,2025-06-13,Colisão,27771.65,0
55944,54944,2026-03-24,Alagamento,17690.01,0
55945,54945,2025-11-10,Colisão,17966.21,0
55946,54946,2025-06-25,Alagamento,15976.9,0
55947,54947,2025-07-10,Alagamento,12442.13,0
55948,54948,2026-03-20,Alagamento,14194.51,0
55949,54949,2026-01-22,Roubo,21605.28,1
55950,54950,2026-03-12,Colisão,35204.89,1
55951,54951,2025-09-29,Roubo,26187.53,0
55952,54952,2026-01-29,Roubo,24026.95,0
55953,54953,2026-01-05,Alagamento,32362.1,0
55954,54954,2026-02-12,Colisão,23102.49,0
55955,54955,2025-06-03,Colisão,26789.76,0
55956,54956,2025-12-27,Alagamento,21558.76,0
55957,54957,2025-12-03,Alagamento,23005.82,1
55958,54958,2025-10-11,Roubo,11698.3,1
55959,54959,2025-11-25,Colisão,18374.74,1
55960,54960,2025-04-27,Alagamento,16843.48,0
55961,54961,2025-07-03,Roubo,16521.11,0
55962,54962,2025-06-26,Roubo,16164.39,0
55963,54963,2025-06-16,Roubo,28955.7,0
55964,54964,2025-09-25,Alagamento,18018.77,0
55965,54965,2025-07-21,Roubo,19380.65,0
55966,54966,2025-12-18,Colisão,34022.76,0
55967,54967,2025-05-14,Colisão,24971.52,0
55968,54968,2025-07-14,Roubo,20307.0,0
55969,54969,2026-03-21,Colisão,26691.06,0
55970,54970,2025-08-24,Roubo,16192.03,0
55971,54971,2025-12-06,Colisão,17677.71,0
55972,54972,2025-09-18,Alagamento,18060.58,0
55973,54973,2025-11-22,Alagamento,21775.31,0
55974,54974,2026-02-23,Alagamento,23095.1,1
55975,54975,2025-06-15,Roubo,14489.68,0
55976,54976,2025-09-21,Alagamento,22732.12,0
55977,54977,2026-02-19,Colisão,23932.23,0
55978,54978,2025-05-06,Alagamento,17416.13,0
55979,54979,2025-08-16,Alagamento,19252.61,0
55980,54980,2025-06-08,Colisão,13348.7,0
55981,54981,2025-07-20,Colisão,11088.06,1
55982,54982,2025-05-07,Roubo,13286.89,0
55983,54983,2025-06-28,Roubo,24638.35,0
55984,54984,2025-06-21,Roubo,23437.31,0
55985,54985,2026-03-16,Alagamento,31973.43,0
55986,54986,2025-09-02,Colisão,20491.24,0
55987,54987,2025-12-07,Roubo,20572.89,0
55988,54988,2025-08-30,Colisão,22307.64,0
55989,54989,2025-11-10,Alagamento,13774.08,0
55990,54990,2026-03-27,Roubo,25749.13,0
55991,54991,2025-06-04,Roubo,22580.76,1
